Cust. #,State,Male ,Female,1st egg,Eggs,Fledge,Year
29933,FL,,,4/3/00,6,4,2000
29933,FL,,,4/4/00,5,5,2000
32686,FL,,,3/26/00,6,0,2000
32686,FL,,,3/10/00,6,4,2000
32686,FL,,,3/21/00,5,3,2000
32686,FL,,,3/12/00,6,4,2000
32686,FL,,,3/10/00,5,1,2000
32686,FL,,,3/10/00,6,2,2000
32686,FL,,,3/9/00,6,2,2000
32686,FL,,,3/10/00,5,3,2000
32686,FL,,,3/16/00,5,4,2000
32686,FL,,,3/15/00,5,3,2000
32686,FL,,,3/16/00,5,3,2000
32686,FL,,,3/5/00,6,5,2000
32686,FL,,,3/10/00,6,3,2000
32686,FL,,,3/26/00,4,3,2000
32686,FL,,,3/23/00,5,4,2000
32686,FL,,,3/17/00,6,5,2000
32686,FL,,,3/23/00,5,1,2000
32686,FL,,,5/1/00,4,4,2000
32686,FL,,,4/5/00,5,4,2000
32686,FL,,,4/20/00,4,4,2000
32686,FL,,,3/15/00,6,0,2000
32686,FL,,,3/31/00,4,4,2000
32686,FL,,,4/17/00,5,4,2000
32686,FL,,,4/2/00,5,4,2000
32686,FL,,,3/30/00,5,0,2000
32686,FL,,,3/26/00,4,0,2000
32686,FL,,,3/14/00,5,0,2000
32686,FL,,,4/18/00,3,1,2000
32686,FL,,,3/17/00,5,4,2000
32686,FL,,,3/26/00,5,2,2000
32686,FL,,,3/8/00,7,5,2000
32686,FL,,,3/20/00,6,4,2000
32686,FL,,,3/14/00,6,3,2000
32686,FL,,,3/14/00,6,4,2000
32686,FL,,,3/13/00,5,4,2000
32686,FL,,,3/27/00,5,5,2000
32686,FL,,,3/23/00,6,1,2000
32686,FL,,,3/23/00,5,4,2000
32686,FL,,,3/12/00,7,2,2000
32686,FL,,,3/20/00,6,0,2000
32686,FL,,,3/14/00,6,3,2000
32686,FL,,,3/18/00,4,0,2000
32686,FL,,,3/23/00,5,3,2000
32686,FL,,,3/21/00,6,3,2000
32686,FL,,,5/10/00,5,5,2000
32686,FL,,,4/23/00,5,0,2000
32686,FL,,,4/21/00,5,0,2000
32686,FL,,,3/21/00,5,4,2000
32686,FL,,,5/5/00,4,0,2000
32686,FL,,,4/12/00,4,3,2000
32686,FL,,,4/18/00,4,2,2000
32686,FL,,,4/29/00,5,0,2000
32686,FL,,,4/21/00,1,0,2000
32686,FL,,,3/27/00,6,1,2000
32686,FL,,,3/23/00,5,5,2000
32686,FL,,,3/29/00,6,0,2000
32686,FL,,,3/17/00,5,3,2000
32686,FL,,,3/20/00,5,4,2000
32686,FL,,,3/19/00,6,4,2000
32686,FL,,,3/15/00,6,5,2000
32686,FL,,,3/19/00,6,5,2000
32686,FL,,,3/3/00,6,5,2000
32686,FL,,,3/18/00,7,0,2000
32686,FL,,,3/14/00,5,3,2000
32686,FL,,,3/22/00,5,5,2000
32686,FL,,,3/11/00,5,5,2000
32686,FL,,,4/9/00,5,3,2000
32686,FL,,,3/22/00,6,3,2000
32686,FL,,,3/18/00,7,6,2000
32686,FL,,,3/12/00,6,5,2000
32686,FL,,,3/22/00,5,0,2000
32686,FL,,,3/11/00,6,3,2000
32686,FL,,,5/10/00,4,0,2000
32686,FL,,,5/6/00,4,2,2000
32686,FL,,,3/27/00,5,5,2000
105230,FL,ASY,ASY,4/19/00,5,4,2000
105230,FL,ASY,ASY,3/29/00,6,5,2000
105230,FL,ASY,SY,6/10/00,3,3,2000
105230,FL,ASY,ASY,4/3/00,4,2,2000
105230,FL,ASY,ASY,5/21/00,5,0,2000
105230,FL,ASY,ASY,4/2/00,6,5,2000
105230,FL,SY,SY,4/12/00,5,4,2000
105230,FL,SY,SY,5/4/00,5,4,2000
105230,FL,ASY,ASY,4/3/00,6,5,2000
105230,FL,ASY,ASY,4/4/00,6,3,2000
105230,FL,SY,SY,5/4/00,4,4,2000
105230,FL,ASY,ASY,4/3/00,5,4,2000
105230,FL,ASY,ASY,5/11/00,5,4,2000
105230,FL,ASY,ASY,4/1/00,6,4,2000
105230,FL,ASY,ASY,5/6/00,5,4,2000
105230,FL,ASY,ASY,4/5/00,5,2,2000
105230,FL,ASY,ASY,4/3/00,6,0,2000
105230,FL,SY,SY,4/16/00,5,3,2000
105230,FL,SY,SY,4/10/00,3,0,2000
105230,FL,ASY,ASY,4/20/00,4,4,2000
105230,FL,ASY,SY,4/1/00,5,4,2000
37781,FL,ASY,ASY,3/23/00,5,5,2000
37781,FL,ASY,ASY,4/6/00,5,5,2000
37781,FL,ASY,ASY,4/3/00,6,6,2000
37781,FL,SY,SY,4/17/00,5,4,2000
37781,FL,ASY,ASY,4/4/00,7,5,2000
37781,FL,ASY,ASY,4/6/00,5,5,2000
37781,FL,SY,SY,4/28/00,3,0,2000
37781,FL,ASY,ASY,4/23/00,5,3,2000
37781,FL,ASY,ASY,4/1/00,5,5,2000
37781,FL,ASY,ASY,4/8/00,6,4,2000
37781,FL,SY,SY,4/23/00,5,4,2000
37781,FL,ASY,ASY,4/2/00,6,6,2000
37781,FL,SY,SY,4/12/00,4,4,2000
37781,FL,ASY,ASY,4/16/00,5,5,2000
37781,FL,SY,SY,5/10/00,5,5,2000
37781,FL,SY,SY,4/20/00,5,3,2000
37781,FL,ASY,ASY,4/7/00,4,4,2000
37781,FL,SY,SY,5/4/00,5,4,2000
37781,FL,ASY,ASY,4/3/00,5,5,2000
37781,FL,SY,SY,4/20/00,6,4,2000
111222,FL,SY,SY,5/3-5/5,4,4,2000
111222,FL,ASY,ASY,4/20/00,5,5,2000
111222,FL,SY,SY,5/1/00,5,5,2000
111222,FL,SY,SY,4/27/00,5,4,2000
111222,FL,SY,SY,4/23/00,4,3,2000
111222,FL,SY,SY,4/22/00,5,3,2000
111222,FL,ASY,ASY,4/12/00,5,2,2000
111222,FL,ASY,ASY,4/24/00,5,2,2000
111222,FL,SY,SY,5/14/00,4,2,2000
111222,FL,SY,SY,5/5/00,3,3,2000
111222,FL,SY,SY,5/4/00,1,0,2000
114270,FL,ASY,ASY,3/29/00,6,2,2000
114270,FL,ASY,ASY,4/23/00,4,2,2000
114270,FL,ASY,ASY,4/24/00,6,2,2000
114270,FL,ASY,ASY,4/25/00,5,1,2000
114270,FL,ASY,ASY,3/25/00,5,4,2000
114270,FL,ASY,ASY,4/24/00,4,3,2000
114270,FL,ASY,ASY,4/10/00,5,5,2000
114270,FL,ASY,ASY,4/12/00,4,4,2000
114270,FL,SY,SY,4/24/00,2,2,2000
101181,FL,ASY,ASY,4/27/00,6,5,2000
30462,FL,,,4/12/00,6,5,2000
30462,FL,ASY,ASY,4/2/00,7,5,2000
30462,FL,ASY,ASY,4/4/00,6,5,2000
110789,FL,ASY,ASY,3/31/00,1,0,2000
110789,FL,ASY,ASY,3/30/00,5,5,2000
110789,FL,ASY,SY,4/3/00,6,0,2000
110789,FL,,,3/30/00,2,0,2000
110789,FL,SY,SY,3/27/00,3,0,2000
110789,FL,ASY,ASY,3/24/00,6,0,2000
110789,FL,SY,SY,3/24/00,1,0,2000
110789,FL,SY,SY,4/2/00,4,4,2000
110789,FL,ASY,SY,3/31/00,5,2,2000
110789,FL,ASY,SY,3/26/00,6,0,2000
110789,FL,SY,SY,4/19/00,6,6,2000
41724,FL,,,4/3/00,6,3,2000
41724,FL,ASY,ASY,3/27/00,6,6,2000
41724,FL,ASY,ASY,3/27/00,5,5,2000
41724,FL,ASY,ASY,3/27/00,6,6,2000
41724,FL,ASY,SY,4/3/00,6,3,2000
41724,FL,ASY,ASY,3/27/00,7,7,2000
41724,FL,SY,,3/27/00,6,6,2000
41724,FL,ASY,ASY,4/12/00,5,2,2000
41724,FL,ASY,SY,4/13/00,4,4,2000
41724,FL,ASY,ASY,4/1/00,5,4,2000
41724,FL,ASY,ASY,4/12/00,5,4,2000
41724,FL,,SY,4/6/00,5,2,2000
41724,FL,ASY,ASY,3/31/00,5,4,2000
41724,FL,SY,ASY,5/10/00,4,4,2000
41724,FL,ASY,SY,4/23/00,5,5,2000
41724,FL,,,5/24/00,5,0,2000
106765,FL,ASY,ASY,4/15/00,1,0,2000
106765,FL,ASY,ASY,4/22/00,5,4,2000
106765,FL,ASY,ASY,4/3/00,5,0,2000
106765,FL,ASY,ASY,4/21/00,6,4,2000
106765,FL,ASY,SY,4/4/00,4,0,2000
106765,FL,ASY,SY,4/26/00,5,4,2000
106765,FL,SY,SY,4/27/00,5,5,2000
106765,FL,ASY,SY,5/10/00,4,0,2000
142091,FL,SY,SY,4/29/01,4,3,2001
142091,FL,ASY,ASY,4/24/01,6,2,2001
142091,FL,ASY,SY,4/12/01,4,3,2001
142091,FL,ASY,SY,5/3/01,6,1,2001
142091,FL,ASY,SY,4/23/01,5,4,2001
109837,FL,,,4/18/01,5,4,2001
109837,FL,,,4/25/01,6,5,2001
109837,FL,,,5/4/01,5,5,2001
109837,FL,,,4/26/01,4,4,2001
109837,FL,,,4/23/01,5,4,2001
109837,FL,,,,5,5,2001
109837,FL,,,4/24/01,5,5,2001
109837,FL,,,5/28/01,5,5,2001
109837,FL,,,4/18/01,6,3,2001
111222,FL,SY,SY,5/12/01,4,0,2001
111222,FL,ASY,ASY,4/13/01,5,5,2001
111222,FL,ASY,ASY,4/16/01,5,5,2001
111222,FL,ASY,ASY,4/12/01,6,6,2001
111222,FL,ASY,ASY,5/1/01,5,4,2001
111222,FL,SY,SY,4/21/01,4,3,2001
111222,FL,SY,SY,5/27/01,4,0,2001
111222,FL,SY,SY,5/11/01,4,0,2001
111222,FL,ASY,ASY,4/16/01,6,6,2001
111222,FL,SY,SY,4/17/01,5,0,2001
111222,FL,SY,SY,4/17/01,5,5,2001
111222,FL,ASY,ASY,4/14/01,6,6,2001
111222,FL,ASY,ASY,4/14/01,5,4,2001
111222,FL,ASY,ASY,4/13/01,6,5,2001
111222,FL,ASY,ASY,4/16/01,7,7,2001
111222,FL,ASY,ASY,4/18/01,4,2,2001
111222,FL,ASY,ASY,4/12/01,6,5,2001
111222,FL,ASY,ASY,4/17/01,5,5,2001
111222,FL,ASY,ASY,4/15/01,5,5,2001
111222,FL,ASY,ASY,4/15/01,6,6,2001
111222,FL,ASY,ASY,4/13/01,6,5,2001
111222,FL,ASY,ASY,4/13/01,6,6,2001
111222,FL,ASY,ASY,4/17/01,6,5,2001
111222,FL,ASY,ASY,4/16/01,6,5,2001
117699,FL,,,4/11/01,6,4,2001
117699,FL,,,5/25/01,3,0,2001
117699,FL,,,4/11/01,6,4,2001
117699,FL,,,5/23/01,4,0,2001
105230,FL,ASY,ASY,3/28/01,5,4,2001
105230,FL,SY,SY,5/22/01,4,4,2001
105230,FL,SY,SY,5/13/01,5,0,2001
105230,FL,SY,SY,,5,5,2001
105230,FL,ASY,ASY,4/11/01,4,4,2001
105230,FL,SY,SY,5/18/01,4,4,2001
105230,FL,ASY,ASY,,5,0,2001
105230,FL,ASY,ASY,5/10/01,5,4,2001
105230,FL,ASY,ASY,5/11/01,5,0,2001
105230,FL,SY,SY,5/3/01,4,1,2001
105230,FL,SY,SY,5/15/01,4,4,2001
105230,FL,ASY,ASY,3/30/01,5,5,2001
105230,FL,ASY,ASY,4/8/01,6,5,2001
105230,FL,ASY,ASY,4/9/01,6,5,2001
105230,FL,ASY,ASY,4/9/01,5,5,2001
105230,FL,ASY,ASY,4/11/01,5,5,2001
105230,FL,ASY,ASY,4/5/01,5,4,2001
105230,FL,ASY,ASY,4/10/01,4,4,2001
105230,FL,,,4/5/01,5,5,2001
105230,FL,ASY,ASY,3/30/01,5,3,2001
105230,FL,,,4/10/01,8,5,2001
105230,FL,ASY,ASY,4/11/01,4,0,2001
105230,FL,ASY,ASY,4/11/01,6,5,2001
105230,FL,ASY,ASY,4/2/01,6,5,2001
37781,FL,ASY,ASY,4/6/01,4,4,2001
37781,FL,ASY,ASY,4/16/01,5,5,2001
37781,FL,ASY,ASY,4/14/01,5,3,2001
37781,FL,SY,ASY,4/21/01,4,3,2001
37781,FL,ASY,ASY,4/16/01,6,6,2001
37781,FL,ASY,ASY,4/11/01,6,6,2001
37781,FL,ASY,SY,4/16/01,5,5,2001
37781,FL,ASY,SY,4/29/01,5,5,2001
37781,FL,,,4/11/01,5,0,2001
37781,FL,ASY,ASY,4/14/01,5,3,2001
37781,FL,ASY,ASY,4/17/01,5,3,2001
37781,FL,ASY,ASY,4/16/01,5,5,2001
37781,FL,ASY,ASY,4/22/01,3,3,2001
37781,FL,ASY,ASY,4/6/01,3,0,2001
37781,FL,ASY,SY,4/19/01,5,5,2001
37781,FL,SY,SY,5/14/01,5,3,2001
37781,FL,ASY,ASY,4/16/01,4,4,2001
37781,FL,SY,ASY,4/30/01,4,4,2001
37781,FL,ASY,ASY,5/9/01,4,3,2001
37781,FL,ASY,SY,5/6/01,5,4,2001
37781,FL,,,4/17/01,5,4,2001
37781,FL,ASY,ASY,4/19/01,5,4,2001
37781,FL,ASY,ASY,4/14/01,4,4,2001
37781,FL,ASY,ASY,4/5/01,5,4,2001
37781,FL,ASY,ASY,4/25/01,5,5,2001
37781,FL,ASY,ASY,3/30/01,6,6,2001
106765,FL,ASY,ASY,4/6/01,5,5,2001
106765,FL,ASY,,4/16/01,5,5,2001
106765,FL,ASY,,4/13/01,6,0,2001
106765,FL,ASY,,4/28/01,6,3,2001
106765,FL,ASY,,4/10/01,4,3,2001
106765,FL,ASY,,4/12/01,4,3,2001
106765,FL,ASY,,4/5/01,4,4,2001
146077,FL,,,4/6/01,4,4,2001
146077,FL,,,4/10/01,5,5,2001
146077,FL,,,4/9/01,5,5,2001
146077,FL,,,4/11/01,5,3,2001
146077,FL,,,4/6/01,6,5,2001
146077,FL,,,4/9/01,5,4,2001
146077,FL,,,4/11/01,5,5,2001
146077,FL,,,4/6/01,5,4,2001
146077,FL,,,4/9/01,6,4,2001
32686,FL,,,4/15/01,4,2,2001
32686,FL,,,4/15/01,5,3,2001
32686,FL,,,4/7/01,4,2,2001
32686,FL,,,3/1/01,5,0,2001
32686,FL,,,4/12/01,5,0,2001
32686,FL,,,4/5/01,5,5,2001
32686,FL,,,2/28/01,6,2,2001
32686,FL,,,2/24/01,6,2,2001
32686,FL,,,2/22/01,4,0,2001
32686,FL,,,3/19/01,5,3,2001
32686,FL,,,2/22/01,6,5,2001
32686,FL,,,2/25/01,5,4,2001
32686,FL,,,3/1/01,5,5,2001
32686,FL,,,2/1/01,7,3,2001
32686,FL,,,3/1/01,6,0,2001
32686,FL,,,2/25/01,4,2,2001
32686,FL,,,4/21/01,2,2,2001
32686,FL,,,April 18-19,4,4,2001
32686,FL,,,3/5/01,4,3,2001
32686,FL,,,3/2/01,5,5,2001
32686,FL,,,2/26/01,5,2,2001
32686,FL,,,5/3/01,6,4,2001
32686,FL,,,4/6/01,5,3,2001
32686,FL,,,4/5/01,5,2,2001
32686,FL,,,3/20/01,4,2,2001
32686,FL,,,3/14/01,5,4,2001
32686,FL,,,3/5/01,5,2,2001
32686,FL,,,3/4/01,5,0,2001
32686,FL,,,4/6/01,5,3,2001
32686,FL,,,4/12/01,10,5,2001
32686,FL,,,3/5/01,5,3,2001
32686,FL,,,3/13/01,5,0,2001
32686,FL,,,3/14/01,5,3,2001
32686,FL,,,,5,4,2001
32686,FL,,,2/27/01,5,4,2001
32686,FL,,,3/26/01,5,3,2001
32686,FL,,,3/14/01,5,2,2001
32686,FL,,,4/21/01,5,0,2001
32686,FL,,,5/6/01,4,2,2001
32686,FL,,,3/3/01,5,0,2001
32686,FL,,,4/12/01,4,3,2001
32686,FL,,,3/16/01,6,1,2001
32686,FL,,,3/1/01,5,2,2001
32686,FL,,,3/31/01,5,2,2001
32686,FL,,,3/4/01,4,4,2001
32686,FL,,,5/15/01,4,4,2001
32686,FL,,,3/19/01,5,2,2001
32686,FL,,,3/29/01,4,3,2001
32686,FL,,,3/29/01,4,3,2001
32686,FL,,,3/19/01,5,3,2001
32686,FL,,,4/10/01,4,2,2001
32686,FL,,,4/5/01,6,3,2001
32686,FL,,,3/19/01,5,2,2001
32686,FL,,,3/14/01,5,4,2001
32686,FL,,,3/20/01,4,2,2001
32686,FL,,,3/22/01,10,4,2001
32686,FL,,,,5,4,2001
32686,FL,,,3/20/01,4,1,2001
32686,FL,,,4/10/01,5,0,2001
32686,FL,,,5/1/01,2,1,2001
32686,FL,,,4/5/01,5,0,2001
32686,FL,,,4/13/01,4,0,2001
32686,FL,,,3/3/01,5,3,2001
32686,FL,,,3/18/01,5,4,2001
32686,FL,,,3/2/01,5,2,2001
32686,FL,,,3/28/01,4,1,2001
32686,FL,,,3/4/01,5,4,2001
32686,FL,,,5/26/01,3,0,2001
32686,FL,,,3/18/01,5,4,2001
32686,FL,,,2/26/01,5,3,2001
32686,FL,,,5/24/01,5,1,2001
32686,FL,,,3/29/01,4,1,2001
32686,FL,,,3/19/01,5,4,2001
32686,FL,,,3/28/01,5,3,2001
32686,FL,,,4/14/01,6,5,2001
32686,FL,,,3/1/01,5,5,2001
32686,FL,,,4/9/01,5,4,2001
32686,FL,,,3/5/01,4,2,2001
32686,FL,,,5/23/01,5,0,2001
32686,FL,,,4/1/01,3,3,2001
32686,FL,,,4/11/01,4,0,2001
32686,FL,,,4/5/01,4,4,2001
32686,FL,,,5/12/01,3,0,2001
32686,FL,,,4/7/01,5,0,2001
32686,FL,,,5/7/01,4,3,2001
43243,FL,SY,SY,4/9/01,4,4,2001
43243,FL,SY,SY,5/9/01,5,0,2001
43243,FL,ASY,ASY,4/6/01,5,4,2001
43243,FL,ASY,ASY,4/11/01,5,5,2001
43243,FL,SY,SY,4/9/01,5,4,2001
43243,FL,ASY,ASY,4/9/01,5,5,2001
43243,FL,ASY,ASY,4/7/01,5,5,2001
105704,FL,ASY,ASY,4/6/01,6,6,2001
105704,FL,ASY,ASY,4/8/01,5,4,2001
105704,FL,SY,SY,4/15/01,4,3,2001
105704,FL,ASY,ASY,4/17/01,4,4,2001
105704,FL,ASY,ASY,5/6/01,5,5,2001
105704,FL,SY,SY,5/13/01,4,0,2001
105704,FL,SY,SY,5/14/01,5,4,2001
105704,FL,SY,SY,5/6/01,5,4,2001
105704,FL,SY,SY,5/6/01,5,5,2001
124856,FL,ASY,ASY,4/5/01,5,4,2001
124856,FL,ASY,ASY,4/14/01,5,4,2001
124856,FL,ASY,ASY,4/6/01,5,4,2001
124856,FL,ASY,ASY,4/2/01,4,4,2001
124856,FL,ASY,ASY,3/29/01,5,5,2001
124856,FL,SY,SY,4/6/01,6,6,2001
124856,FL,ASY,ASY,4/6/01,4,0,2001
124856,FL,ASY,ASY,4/1/01,4,0,2001
124856,FL,ASY,ASY,3/31/01,5,5,2001
124856,FL,ASY,ASY,4/3/01,4,4,2001
124856,FL,,,4/17/01,4,4,2001
124856,FL,ASY,ASY,4/9/01,6,6,2001
124856,FL,ASY,ASY,4/4/01,6,6,2001
124856,FL,ASY,ASY,4/9/01,5,5,2001
124856,FL,ASY,ASY,3/30/01,4,1,2001
124856,FL,SY,SY,4/8/01,3,2,2001
124856,FL,ASY,ASY,3/27/01,6,6,2001
124856,FL,ASY,ASY,3/30/01,4,4,2001
124856,FL,ASY,ASY,3/30/01,5,5,2001
124856,FL,ASY,ASY,3/28/01,5,4,2001
124856,FL,ASY,ASY,3/23/01,5,5,2001
124856,FL,ASY,ASY,4/4/01,5,5,2001
30462,FL,,,4/8/01,5,5,2001
30462,FL,,,4/17/01,5,4,2001
30462,FL,,,4/10/01,6,6,2001
30462,FL,,,4/15/01,5,0,2001
42357,FL,ASY,,4/6/01,6,5,2001
42357,FL,ASY,,4/7/01,5,3,2001
42357,FL,ASY,,4/10/01,5,5,2001
42357,FL,ASY,,4/9/01,6,4,2001
42357,FL,ASY,,4/12/01,4,4,2001
42357,FL,ASY,,4/12/01,5,3,2001
42357,FL,ASY,,4/1/01,6,5,2001
42357,FL,ASY,,4/6/01,5,0,2001
42357,FL,ASY,,4/7/01,6,5,2001
42357,FL,ASY,,4/4/01,5,4,2001
42357,FL,ASY,,4/11/01,5,4,2001
42357,FL,ASY,,4/7/01,6,5,2001
42357,FL,ASY,,4/8/01,6,5,2001
42357,FL,ASY,,4/6/01,5,5,2001
42357,FL,ASY,,3/31/01,6,1,2001
42357,FL,ASY,,4/6/01,5,5,2001
42357,FL,ASY,,3/26/01,5,4,2001
42357,FL,ASY,,4/8/01,5,4,2001
42357,FL,ASY,,5/10/01,6,0,2001
42357,FL,ASY,,4/6/01,6,0,2001
42357,FL,ASY,,4/4/01,5,4,2001
42357,FL,ASY,,4/8/01,4,4,2001
42357,FL,ASY,,4/6/01,5,5,2001
42357,FL,ASY,,4/9/01,6,6,2001
42357,FL,ASY,,4/7/01,5,5,2001
42357,FL,ASY,,4/3/01,6,5,2001
42357,FL,ASY,,3/31/01,5,5,2001
42357,FL,ASY,,4/6/01,6,3,2001
42357,FL,ASY,,4/8/01,6,5,2001
42357,FL,ASY,,4/5/01,5,4,2001
42357,FL,ASY,,4/7/01,5,5,2001
42357,FL,ASY,,4/5/01,5,5,2001
42357,FL,ASY,,4/7/01,6,6,2001
42357,FL,ASY,,4/5/01,5,5,2001
42357,FL,SY,,4/12/01,4,4,2001
42357,FL,ASY,,4/5/01,5,5,2001
42357,FL,SY,,4/15/01,6,5,2001
42357,FL,SY,,4/25/01,5,4,2001
42357,FL,ASY,,4/8/01,5,4,2001
42357,FL,ASY,,4/8/01,6,6,2001
42357,FL,ASY,,4/9/01,5,2,2001
42357,FL,ASY,,4/18/01,4,4,2001
42357,FL,,,4/10/01,5,5,2001
110789,FL,ASY,SY,4/10/01,5,5,2001
110789,FL,ASY,ASY,4/9/01,5,5,2001
110789,FL,ASY,SY,4/11/01,5,5,2001
110789,FL,ASY,SY,4/11/01,6,3,2001
110789,FL,ASY,ASY,4/11/01,5,4,2001
118713,FL,ASY,ASY,4/12/01,5,4,2001
118713,FL,,,5/22/01,5,5,2001
118713,FL,ASY,ASY,4/9/01,5,4,2001
118713,FL,ASY,ASY,4/12/01,5,5,2001
118713,FL,,,4/27/01,5,5,2001
118713,FL,ASY,ASY,4/12/01,6,5,2001
105230,FL,ASY,ASY,4/4/02,5,5,2002
105230,FL,ASY,ASY,3/21/02,6,5,2002
105230,FL,ASY,ASY,3/28/02,6,2,2002
105230,FL,ASY,ASY,3/27/02,4,3,2002
105230,FL,ASY,,4/11/02,4,4,2002
105230,FL,ASY,ASY,3/18/02,5,5,2002
105230,FL,SY,SY,3/28/02,5,1,2002
105230,FL,ASY,ASY,4/8/02,5,4,2002
105230,FL,ASY,ASY,4/19/02,5,2,2002
105230,FL,,,4/10/02,5,5,2002
105230,FL,,,3/30/02,5,0,2002
105230,FL,ASY,ASY,3/20/02,5,5,2002
105230,FL,ASY,ASY,3/21/02,6,4,2002
105230,FL,SY,SY,4/25/02,4,4,2002
105230,FL,ASY,ASY,3/25/02,6,6,2002
105230,FL,SY,SY,4/12/02,5,0,2002
105230,FL,ASY,ASY,4/2/02,5,5,2002
105230,FL,,,4/19/02,5,5,2002
105230,FL,ASY,ASY,3/20/02,6,6,2002
105230,FL,ASY,,4/3/02,5,5,2002
105230,FL,SY,SY,4/30/02,5,5,2002
105230,FL,ASY,ASY,3/26/02,5,4,2002
105230,FL,ASY,ASY,4/6/02,5,5,2002
105230,FL,ASY,ASY,4/15/02,5,4,2002
105230,FL,SY,SY,4/17/02,4,0,2002
32686,FL,,,3/22/02,7,5,2002
32686,FL,,,3/23/02,6,5,2002
32686,FL,,,3/16/02,6,5,2002
32686,FL,,,3/23/02,5,2,2002
32686,FL,,,3/25/02,6,4,2002
32686,FL,,,3/22/02,6,5,2002
32686,FL,,,4/11/02,7,6,2002
32686,FL,,,3/16/02,6,6,2002
32686,FL,,,4/7/02,4,3,2002
32686,FL,,,3/21/02,5,5,2002
32686,FL,,,3/19/02,5,5,2002
32686,FL,,,3/27/02,5,5,2002
32686,FL,,,3/28/02,5,5,2002
32686,FL,,,3/19/02,5,5,2002
32686,FL,,,3/30/02,2,2,2002
32686,FL,,,3/27/02,5,3,2002
32686,FL,,,4/21/02,5,4,2002
32686,FL,,,4/22/02,6,4,2002
32686,FL,,,4/2/02,5,3,2002
32686,FL,,,4/3/02,5,4,2002
32686,FL,,,4/7/02,5,4,2002
32686,FL,,,5/10/02,4,3,2002
32686,FL,,,5/1/02,4,3,2002
32686,FL,,,3/25/02,6,5,2002
32686,FL,,,4/4/02,4,3,2002
32686,FL,,,3/31/02,4,4,2002
32686,FL,,,3/29/02,6,5,2002
32686,FL,,,3/11/02,5,1,2002
32686,FL,,,4/4/02,5,4,2002
32686,FL,,,3/16/02,6,5,2002
32686,FL,,,3/21/02,5,5,2002
32686,FL,,,3/21/02,6,6,2002
32686,FL,,,3/21/02,6,4,2002
32686,FL,,,3/20/02,7,5,2002
32686,FL,,,3/19/02,5,5,2002
32686,FL,,,3/21/02,6,6,2002
32686,FL,,,3/22/02,5,5,2002
32686,FL,,,4/3/02,4,4,2002
124091,FL,ASY,ASY,4/13/02,5,5,2002
124091,FL,ASY,ASY,4/18/02,5,5,2002
124091,FL,ASY,SY,4/20/02,4,4,2002
124091,FL,ASY,ASY,4/13/02,6,5,2002
124091,FL,ASY,ASY,4/11/02,6,4,2002
124091,FL,SY,SY,5/12/02,3,0,2002
124091,FL,SY,SY,4/23/02,4,3,2002
124091,FL,,,5/19/02,4,0,2002
111222,FL,SY,SY,,4,0,2002
111222,FL,ASY,,5/30/02,6,6,2002
111222,FL,ASY,ASY,3/25/02,6,6,2002
111222,FL,ASY,ASY,3/21/02,7,7,2002
111222,FL,ASY,ASY,3/29/02,4,3,2002
111222,FL,ASY,ASY,3/31/02,6,6,2002
111222,FL,ASY,ASY,3/25/02,6,4,2002
111222,FL,SY,SY,4/20/02,4,4,2002
111222,FL,ASY,ASY,3/29/02,6,6,2002
111222,FL,ASY,ASY,3/30/02,5,5,2002
111222,FL,SY,SY,4/15/02,5,5,2002
111222,FL,ASY,ASY,3/28/02,5,4,2002
111222,FL,SY,SY,4/27/02,5,0,2002
111222,FL,ASY,ASY,4/1/02,4,3,2002
111222,FL,ASY,ASY,3/26/02,5,5,2002
111222,FL,ASY,ASY,3/29/02,6,6,2002
111222,FL,ASY,ASY,3/21/02,7,7,2002
111222,FL,ASY,ASY,3/21/02,6,4,2002
111222,FL,ASY,ASY,3/29/02,5,2,2002
111222,FL,ASY,ASY,4/14/02,5,2,2002
111222,FL,ASY,ASY,3/22/02,5,5,2002
111222,FL,ASY,ASY,4/6/02,4,4,2002
111222,FL,ASY,ASY,3/21/02,5,4,2002
111222,FL,ASY,ASY,3/29/02,5,4,2002
111222,FL,ASY,ASY,4/1/02,6,6,2002
111222,FL,SY,SY,4/10/02,5,4,2002
111222,FL,SY,SY,,4,3,2002
111222,FL,SY,SY,,4,3,2002
105704,FL,ASY,ASY,3/24/02,6,5,2002
105704,FL,ASY,ASY,5/28/02,5,4,2002
105704,FL,ASY,ASY,3/25/02,6,5,2002
105704,FL,ASY,ASY,3/25/02,5,3,2002
105704,FL,ASY,ASY,4/2/02,3,2,2002
105704,FL,ASY,SY,3/29/02,6,4,2002
105704,FL,,,,1,0,2002
105704,FL,ASY,SY,3/31/02,5,3,2002
105704,FL,ASY,SY,4/2/02,5,4,2002
105704,FL,ASY,SY,4/8/02,4,4,2002
105704,FL,,SY,4/10/02,5,5,2002
105704,FL,ASY,ASY,4/9/02,6,6,2002
105704,FL,ASY,SY,4/4/02,5,5,2002
105704,FL,,ASY,3/28/02,6,5,2002
105704,FL,ASY,SY,4/8/02,5,4,2002
105704,FL,ASY,ASY,4/9/02,5,5,2002
105704,FL,ASY,ASY,4/15/02,5,5,2002
105704,FL,ASY,ASY,4/10/02,5,3,2002
105704,FL,SY,SY,4/15/02,5,4,2002
105704,FL,SY,SY,4/21/02,5,5,2002
