CITY,DATE,AGE,YEAR
"Loris, SC",3/1/06,Adult,2006
"Woodruff, SC",3/1/06,Adult,2006
"North Charleston, SC",3/1/06,Adult,2006
"North Charleston, SC",3/1/06,Adult,2006
"SUMMERVILLE, SC",2/28/06,Adult,2006
"Gaffney, SC",2/28/06,Adult,2006
"HEMINGWAY, SC",2/28/06,Adult,2006
"Aiken, SC",2/28/06,Adult,2006
"Townville, SC",2/27/06,Adult,2006
"Mount Pleasant, SC",2/27/06,Adult,2006
"Swansea, SC",2/27/06,Adult,2006
"Pomaria, SC",2/27/06,Adult,2006
"Isle of Palms, SC",2/27/06,Adult,2006
"Meggett, SC",2/25/06,Adult,2006
"Kinards, SC",2/25/06,Adult,2006
"Blythewood, SC",2/24/06,Adult,2006
"Belton, SC",2/24/06,Adult,2006
"Calhoun Falls, SC",2/24/06,Adult,2006
"Nesmith, SC",2/24/06,Adult,2006
"Aiken, SC",2/24/06,Adult,2006
"SMYRNA, SC",2/23/06,Adult,2006
"AYNOR, SC",2/23/06,Adult,2006
"Sumter, SC",2/22/06,Adult,2006
"Alcolu, SC",2/22/06,Adult,2006
"Beaufort, SC",2/22/06,Adult,2006
"Sumter, SC",2/20/06,Adult,2006
"OLANTA, SC",2/20/06,Adult,2006
"New Zion, SC",2/17/06,Adult,2006
"Salley, SC",2/17/06,Adult,2006
"Walterboro, SC",2/15/06,Adult,2006
"Charleston S.C., SC",2/9/06,Adult,2006
"NEW ZION, SC",2/7/06,Adult,2006
"PROSPERITY, SC",2/4/06,Adult,2006
"Isle of Palms, SC",5/3/06,Subadult,2006
"James Island, SC",4/29/06,Subadult,2006
"Sumter, SC",4/8/06,Subadult,2006
"new zion, SC",4/2/06,Subadult,2006
"Pomaria, SC",3/31/06,Subadult,2006
"Walhalla, SC",3/31/06,Subadult,2006
"Sullivan's Island, SC",4/26/05,Adult,2005
"Little River, SC",3/31/05,Adult,2005
"Awendaw, SC",3/30/05,Adult,2005
"North Myrtle Beach, SC",3/27/05,Adult,2005
"Chesnee , SC",3/25/05,Adult,2005
"HEMINGWAY, SC",3/24/05,Adult,2005
"Cottageville, SC",3/21/05,Adult,2005
"Smyrna, SC",3/18/05,Adult,2005
"Salley, SC",3/17/05,Adult,2005
"MCBEE, SC",3/16/05,Adult,2005
"Kinards, SC",3/14/05,Adult,2005
"aiken, SC",3/13/05,Adult,2005
"Laurens, SC",3/12/05,Adult,2005
"taylors, SC",3/12/05,Adult,2005
"Laurens, SC",3/12/05,Adult,2005
"summerville, SC",3/7/05,Adult,2005
"Summerville, SC",3/6/05,Adult,2005
"Loris, SC",3/6/05,Adult,2005
"Sumter, SC",3/4/05,Adult,2005
"Summerton, SC",3/4/05,Adult,2005
"Gaffney, SC",3/4/05,Adult,2005
"Aynor, SC",3/4/05,Adult,2005
"Walhalla, SC",3/4/05,Adult,2005
"Anderson, SC",3/3/05,Adult,2005
"Greenwood, SC",3/3/05,Adult,2005
"Beaufort, SC",3/1/05,Adult,2005
"Goose Creek, SC",3/1/05,Adult,2005
"Charleston, SC",2/27/05,Adult,2005
"Townville SC, SC",2/26/05,Adult,2005
"abbeville, SC",2/26/05,Adult,2005
"Summerville, SC",2/24/05,Adult,2005
"Swansea, SC",2/23/05,Adult,2005
"North Charleston, SC",2/23/05,Adult,2005
"North Charleston, SC",2/23/05,Adult,2005
"Summerville, SC",2/22/05,Adult,2005
"Walterboro, SC",2/22/05,Adult,2005
"Chesterfield, SC",2/22/05,Adult,2005
"Aiken, SC",2/22/05,Adult,2005
"Ladson, SC",2/21/05,Adult,2005
"Isle of Palms, SC",2/21/05,Adult,2005
"Isle of Palms, SC",2/21/05,Adult,2005
"Beaufort, SC",2/20/05,Adult,2005
"ridgeland, SC",2/20/05,Adult,2005
"NEW ZION, SC",2/20/05,Adult,2005
"folly beach, SC",2/19/05,Adult,2005
"summerville, SC",2/18/05,Adult,2005
"Pomaria, SC",2/17/05,Adult,2005
"Calhoun Falls, SC",2/17/05,Adult,2005
"Cordesville, SC",2/17/05,Adult,2005
"Belton, SC",2/17/05,Adult,2005
"Woodruff, SC",2/16/05,Adult,2005
"OLANTA, SC",2/14/05,Adult,2005
"smyrna, SC",2/14/05,Adult,2005
"TURBEVILLE, SC",2/10/05,Adult,2005
"Charleston S.C., SC",2/10/05,Adult,2005
"leesville, SC",2/9/05,Adult,2005
"Orangeburg, SC",2/3/05,Adult,2005
"Rock Hill, SC",5/18/05,Subadult,2005
"Isle of Palms, SC",4/14/05,Subadult,2005
"NEW ZION, SC",4/3/05,Subadult,2005
"Pomaria, SC",3/25/05,Subadult,2005
"Isle of Palms, SC",3/12/05,Subadult,2005
"Belton, SC",5/10/04,Adult,2004
"North Augusta, SC",4/2/04,Adult,2004
"Piedmont, SC",3/27/04,Adult,2004
"Newberry, SC",3/25/04,Adult,2004
"Salley, SC",3/17/04,Adult,2004
"Turbeville, SC",3/15/04,Adult,2004
"Awendaw, SC",3/14/04,Adult,2004
"Taylors, SC",3/14/04,Adult,2004
"greenwood, SC",3/14/04,Adult,2004
"Orangeburg, SC",3/11/04,Adult,2004
"Kingstree, SC",3/10/04,Adult,2004
"Laurens, SC",3/3/04,Adult,2004
"Gaffney, SC",3/3/04,Adult,2004
"MCBEE, SC",3/3/04,Adult,2004
"Beaufort, SC",3/2/04,Adult,2004
"Swansea, SC",3/2/04,Adult,2004
"Smyrna, SC",3/1/04,Adult,2004
"Sumter, SC",3/1/04,Adult,2004
"Aiken, SC",3/1/04,Adult,2004
"Woodruff, SC",3/1/04,Adult,2004
"Pomaria, SC",2/29/04,Adult,2004
"abbeville, SC",2/28/04,Adult,2004
"Calhoun Falls, SC",2/27/04,Adult,2004
"Beaufort , SC",2/24/04,Adult,2004
"Turbeville, SC",2/24/04,Adult,2004
"North Charleston, SC",2/24/04,Adult,2004
"Belton, SC",2/23/04,Adult,2004
"ridgeland, SC",2/22/04,Adult,2004
"Isle of Palms, SC",2/22/04,Adult,2004
"Chesterfield, SC",2/22/04,Adult,2004
"New Zion, SC",2/21/04,Adult,2004
"North Charleston, SC",2/20/04,Adult,2004
"Charleston, SC",2/19/04,Adult,2004
"Nesmith, SC",2/19/04,Adult,2004
"PROSPERITY, SC",2/9/04,Adult,2004
"Smyrna, SC",2/6/04,Adult,2004
"aiken, SC",5/4/04,Subadult,2004
"Isle of Palms, SC",4/19/04,Subadult,2004
"Swansea, SC",3/18/04,Subadult,2004
"Pomaria, SC",3/17/04,Subadult,2004
"Murrells Inlet, SC",3/21/03,Adult,2003
"Timmonsville, SC",3/12/03,Adult,2003
"Laurens, SC",3/9/03,Adult,2003
"Lexington, SC",3/9/03,Adult,2003
"Lancaster, SC",3/8/03,Adult,2003
"Nesmith, SC",3/6/03,Adult,2003
"Orangeburg, SC",3/6/03,Adult,2003
"Gaffney, SC",3/6/03,Adult,2003
"Ninety Six, SC",3/4/03,Adult,2003
"Awendaw, SC",3/2/03,Adult,2003
"Cordesville, SC",3/2/03,Adult,2003
"Ridgeville, SC",2/28/03,Adult,2003
"folly beach, SC",2/26/03,Adult,2003
"Blythewood, SC",2/25/03,Adult,2003
"Sumter, SC",2/25/03,Adult,2003
"Anderson, SC",2/25/03,Adult,2003
"Woodruff, SC",2/24/03,Adult,2003
"Summerville, SC",2/24/03,Adult,2003
"Abbeville, SC",2/24/03,Adult,2003
"Taylors, SC",2/24/03,Adult,2003
"Aiken, SC",2/23/03,Adult,2003
"New Zion, SC",2/22/03,Adult,2003
"Moncks Corner, SC",2/21/03,Adult,2003
"Smyrna, SC",2/20/03,Adult,2003
"Ridgeland, SC",2/20/03,Adult,2003
"Manning, SC",2/17/03,Adult,2003
"Ridge Spring, SC",2/17/03,Adult,2003
"Green Pond, SC",2/15/03,Adult,2003
"Pomaria, SC",2/15/03,Adult,2003
"Isle of Palms, SC",2/15/03,Adult,2003
"Prosperity, SC",2/15/03,Adult,2003
"North Charleston, SC",2/15/03,Adult,2003
"Swansea, SC",2/15/03,Adult,2003
"Calhoun Falls, SC",2/15/03,Adult,2003
"Belton, SC",2/14/03,Adult,2003
"Williston, SC",2/5/03,Adult,2003
"Charleston, SC",1/25/03,Adult,2003
"Lexington, SC",4/29/03,Subadult,2003
"Isle of Palms, SC",4/21/03,Subadult,2003
"Sumter, SC",4/11/03,Subadult,2003
"Kershaw, SC",3/16/02,Adult,2002
"Rock Hill, SC",3/15/02,Adult,2002
"Bamberg, SC",3/15/02,Adult,2002
"Myrtle Beach, SC",3/14/02,Adult,2002
"Taylors, SC",3/14/02,Adult,2002
"Chesterfield, SC",3/13/02,Adult,2002
"Turbeville, SC",3/13/02,Adult,2002
"Sumter, SC",3/12/02,Adult,2002
"Beaufort, SC",3/10/02,Adult,2002
"Aiken, SC",3/9/02,Adult,2002
"Walterboro, SC",3/8/02,Adult,2002
"Mullins, SC",3/7/02,Adult,2002
"Summerville, SC",3/7/02,Adult,2002
"Moncks Corner, SC",3/5/02,Adult,2002
"Blythewood, SC",3/4/02,Adult,2002
"Irmo, SC",3/1/02,Adult,2002
"Ninety Six, SC",2/27/02,Adult,2002
"Gaffney, SC",2/27/02,Adult,2002
"Nesmith, SC",2/26/02,Adult,2002
"Manning, SC",2/25/02,Adult,2002
"Greenwood, SC",2/22/02,Adult,2002
"Green Pond, SC",2/22/02,Adult,2002
"Walterboro, SC",2/22/02,Adult,2002
"Belton, SC",2/21/02,Adult,2002
"Pomaria, SC",2/21/02,Adult,2002
"Ridgeland, SC",2/21/02,Adult,2002
"Chesnee, SC",2/20/02,Adult,2002
"Laurens, SC",2/20/02,Adult,2002
"Awendaw, SC",2/20/02,Adult,2002
"Charleston, SC",2/18/02,Adult,2002
"Calhoun Falls, SC",2/17/02,Adult,2002
"Smyrna, SC",2/15/02,Adult,2002
"Cordesville, SC",2/14/02,Adult,2002
"Woodruff, SC",2/13/02,Adult,2002
"North Charleston, SC",2/11/02,Adult,2002
"Isle of Palms, SC",2/9/02,Adult,2002
"Prosperity, SC",1/26/02,Adult,2002
"Leesville, SC",1/20/02,Adult,2002
"North Augusta, SC",5/2/02,Subadult,2002
"Woodruff, SC",4/16/02,Subadult,2002
"Isle of Palms, SC",4/15/02,Subadult,2002
"Greer, SC",4/9/02,Subadult,2002
"Sumter, SC",3/26/02,Subadult,2002
"Cottageville, SC",3/16/01,Adult,2001
"Ridgeville, SC",3/15/01,Adult,2001
"Goose Creek, SC",3/11/01,Adult,2001
"Kershaw, SC",3/10/01,Adult,2001
"Lancaster, SC",3/9/01,Adult,2001
"Myrtle Beach, SC",3/7/01,Adult,2001
"Beaufort, SC",3/6/01,Adult,2001
"Newberry, SC",3/5/01,Adult,2001
"Hartsville, SC",3/4/01,Adult,2001
"Awendaw, SC",3/1/01,Adult,2001
"Loris, SC",2/28/01,Adult,2001
"Bamberg, SC",2/27/01,Adult,2001
"Nesmith, SC",2/26/01,Adult,2001
"Columbia, SC",2/26/01,Adult,2001
"Isle of Palms, SC",2/26/01,Adult,2001
"West Union, SC",2/25/01,Adult,2001
"Gaffney, SC",2/25/01,Adult,2001
"Edgefield, SC",2/24/01,Adult,2001
"Orangeburg, SC",2/24/01,Adult,2001
"Blythewood, SC",2/24/01,Adult,2001
"Ridgeland, SC",2/24/01,Adult,2001
"Pomaria, SC",2/24/01,Adult,2001
"Smyrna, SC",2/24/01,Adult,2001
"Walterboro, SC",2/23/01,Adult,2001
"Moncks Corner, SC",2/23/01,Adult,2001
"Iva, SC",2/21/01,Adult,2001
"Greenwood, SC",2/20/01,Adult,2001
"North Charleston, SC",2/20/01,Adult,2001
"Simpsonville, SC",2/19/01,Adult,2001
"Laurens, SC",2/18/01,Adult,2001
"Charleston, SC",2/18/01,Adult,2001
"Belton, SC",2/17/01,Adult,2001
"Woodruff, SC",2/15/01,Adult,2001
"Aiken, SC",2/11/01,Adult,2001
"Prosperity, SC",1/28/01,Adult,2001
"Awendaw, SC",4/20/01,Subadult,2001
"Isle of Palms, SC",4/15/01,Subadult,2001
"Ridgeville, SC",3/25/00,Adult,2000
"Camden, SC",3/17/00,Adult,2000
"West Columbia, SC",3/12/00,Adult,2000
"Florence, SC",3/10/00,Adult,2000
"Laurens, SC",3/8/00,Adult,2000
"Folly Beach, SC",3/5/00,Adult,2000
"Pomaria, SC",3/5/00,Adult,2000
"Bonneau, SC",3/5/00,Adult,2000
"Moncks Corner, SC",3/4/00,Adult,2000
"Rock Hill, SC",3/4/00,Adult,2000
"Wadmalaw Island, SC",3/3/00,Adult,2000
"Kershaw, SC",3/3/00,Adult,2000
"Summerville, SC",3/3/00,Adult,2000
"Columbia, SC",3/3/00,Adult,2000
"Nesmith, SC",3/3/00,Adult,2000
"Iva, SC",3/3/00,Adult,2000
"Manning, SC",3/2/00,Adult,2000
"Walterboro, SC",3/2/00,Adult,2000
"Isle of Palms, SC",2/29/00,Adult,2000
"Awendaw, SC",2/29/00,Adult,2000
"Simpsonville, SC",2/28/00,Adult,2000
"Alcolu, SC",2/28/00,Adult,2000
"Enoree, SC",2/28/00,Adult,2000
"Walterboro, SC",2/27/00,Adult,2000
"Gaffney, SC",2/26/00,Adult,2000
"Blythewood, SC",2/26/00,Adult,2000
"Edgefield, SC",2/25/00,Adult,2000
"Hartsville, SC",2/25/00,Adult,2000
"Bamberg, SC",2/22/00,Adult,2000
"Jonesville, SC",2/21/00,Adult,2000
"Ridgeland, SC",2/20/00,Adult,2000
"Roebuck, SC",2/20/00,Adult,2000
"North Charleston, SC",2/19/00,Adult,2000
"Newberry, SC",2/19/00,Adult,2000
"Aiken, SC",2/19/00,Adult,2000
"Pacolet, SC",2/18/00,Adult,2000
"Belton, SC",2/17/00,Adult,2000
"Williams, SC",2/16/00,Adult,2000
"Charleston, SC",2/16/00,Adult,2000
"Mullins, SC",2/15/00,Adult,2000
"Smyrna, SC",2/14/00,Adult,2000
"Woodruff, SC",2/12/00,Adult,2000
"Blacksburg, SC",2/12/00,Adult,2000
"Lugoff, SC",2/12/00,Adult,2000
"Prosperity, SC",2/11/00,Adult,2000
"Whitmire, SC",2/9/00,Adult,2000
"North Augusta, SC",2/8/00,Adult,2000
"Kershaw, SC",4/30/00,Subadult,2000
"Hartsville, SC",4/28/00,Subadult,2000
"Myrtle Beach, SC",4/22/00,Subadult,2000
"Prosperity, SC",4/16/00,Subadult,2000
"Isle of Palms, SC",4/16/00,Subadult,2000
"Swansea, SC",3/27/99,Adult,1999
"Effingham, SC",3/11/99,Adult,1999
"Iva, SC",3/8/99,Adult,1999
"Greer, SC",3/6/99,Adult,1999
"Loris, SC",3/4/99,Adult,1999
"Goose Creek, SC",3/2/99,Adult,1999
"Aiken, SC",3/1/99,Adult,1999
"Conway, SC",3/1/99,Adult,1999
"Gaffney, SC",2/28/99,Adult,1999
"West Union, SC",2/28/99,Adult,1999
"Cottageville, SC",2/27/99,Adult,1999
"Edgefield, SC",2/27/99,Adult,1999
"Mullins, SC",2/27/99,Adult,1999
"Manning, SC",2/27/99,Adult,1999
"Beaufort, SC",2/26/99,Adult,1999
"Bonneau, SC",2/26/99,Adult,1999
"Enoree, SC",2/26/99,Adult,1999
"Alcolu, SC",2/25/99,Adult,1999
"Moncks Corner, SC",2/25/99,Adult,1999
"Kershaw, SC",2/25/99,Adult,1999
"Rock Hill, SC",2/22/99,Adult,1999
"Cheraw, SC",2/21/99,Adult,1999
"Murrells Inlet, SC",2/20/99,Adult,1999
"Easley, SC",2/20/99,Adult,1999
"Woodruff, SC",2/19/99,Adult,1999
"Isle of Palms, SC",2/19/99,Adult,1999
"Simpsonville, SC",2/18/99,Adult,1999
"Summerville, SC",2/18/99,Adult,1999
"Smyrna, SC",2/17/99,Adult,1999
"Belton, SC",2/17/99,Adult,1999
"Lugoff, SC",2/16/99,Adult,1999
"Charleston, SC",2/15/99,Adult,1999
"Awendaw, SC",2/14/99,Adult,1999
"Ridgeville, SC",2/12/99,Adult,1999
"North Charleston, SC",2/12/99,Adult,1999
"Walterboro, SC",2/11/99,Adult,1999
"Nesmith, SC",2/9/99,Adult,1999
"Ruffin, SC",2/6/99,Adult,1999
"Ridgeland, SC",2/6/99,Adult,1999
"Prosperity, SC",2/5/99,Adult,1999
"Laurens, SC",2/4/99,Adult,1999
"Isle of Palms, SC",4/11/99,Subadult,1999
"Ridgeland, SC",4/1/99,Subadult,1999
"Bonneau, SC",3/19/99,Subadult,1999
"Mullins, SC",3/15/99,Subadult,1999
"Manning, SC",3/13/99,Subadult,1999
"Moncks Corner, SC",3/12/99,Subadult,1999
"Summerville, SC",3/23/98,Adult,1998
"Myrtle Beach, SC",3/23/98,Adult,1998
"Mount Pleasant, SC",3/23/98,Adult,1998
"Easley, SC",3/21/98,Adult,1998
"Gaffney, SC",3/13/98,Adult,1998
"Sullivans Island, SC",3/1/98,Adult,1998
"Enoree, SC",2/27/98,Adult,1998
"West Union, SC",2/27/98,Adult,1998
"Prosperity, SC",2/26/98,Adult,1998
"Simpsonville, SC",2/26/98,Adult,1998
"Woodruff, SC",2/25/98,Adult,1998
"Beaufort, SC",2/25/98,Adult,1998
"Greer, SC",2/24/98,Adult,1998
"Dillon, SC",2/24/98,Adult,1998
"Edgefield, SC",2/23/98,Adult,1998
"Awendaw, SC",2/22/98,Adult,1998
"Mullins, SC",2/22/98,Adult,1998
"Belton, SC",2/21/98,Adult,1998
"Laurens, SC",2/21/98,Adult,1998
"Bonneau, SC",2/19/98,Adult,1998
"Rock Hill, SC",2/19/98,Adult,1998
"Aiken, SC",2/19/98,Adult,1998
"Pacolet, SC",2/19/98,Adult,1998
"Isle of Palms, SC",2/19/98,Adult,1998
"Smyrna, SC",2/19/98,Adult,1998
"Florence, SC",2/19/98,Adult,1998
"Nesmith, SC",2/19/98,Adult,1998
"Moncks Corner, SC",2/18/98,Adult,1998
"Charleston, SC",2/18/98,Adult,1998
"Walterboro, SC",2/12/98,Adult,1998
