CITY,DATE,AGE,YEAR
"Fadette, AL",1/22/23,Adult,2023
"Slocomb, AL",1/20/23,Adult,2023
"Dadeville, AL",5/21/23,Subadult,2023
"Ider, AL",5/6/23,Subadult,2023
"Decatur, AL",4/27/23,Subadult,2023
"Gadsden, AL",4/18/23,Subadult,2023
"Albertville, AL",4/15/23,Subadult,2023
"Gulf Shores, AL",4/14/23,Subadult,2023
"Dothan, AL",3/30/23,Subadult,2023
"Grove Hill, AL",3/14/23,Subadult,2023
"Weaver, AL",5/10/22,Adult,2022
"Hampton Cove, AL",4/3/22,Adult,2022
"Ider, AL",4/3/22,Adult,2022
"ELKMONT, AL",4/2/22,Adult,2022
"Elkmont, AL",4/2/22,Adult,2022
"Arab, AL",3/28/22,Adult,2022
"Dothan , AL",3/27/22,Adult,2022
"Guntersville, AL",3/21/22,Adult,2022
"Sylacauga, AL",3/20/22,Adult,2022
"Madison, AL",3/20/22,Adult,2022
"Town Creek, AL",3/20/22,Adult,2022
"Spruce Pine, AL",3/19/22,Adult,2022
"HUNTSVILLE, AL",3/19/22,Adult,2022
"Northport, AL",3/19/22,Adult,2022
"KILLEN, AL",3/18/22,Adult,2022
"Hampton Cove, AL",3/18/22,Adult,2022
"Huntsville, AL",3/17/22,Adult,2022
"Hamilton, AL",3/17/22,Adult,2022
"Meridianville, AL",3/16/22,Adult,2022
"Huntsville, AL",3/15/22,Adult,2022
"Cherokee, AL",3/14/22,Adult,2022
"Huntsville, AL",3/11/22,Adult,2022
"Grand Bay, AL",3/10/22,Adult,2022
"Enterprise, AL",3/10/22,Adult,2022
"Burnsville, AL",3/6/22,Adult,2022
"Phenix City, AL",3/6/22,Adult,2022
"albertville, AL",3/6/22,Adult,2022
"Leroy, AL",3/5/22,Adult,2022
"Fort Mitchell, AL",3/5/22,Adult,2022
"BRIERFIELD, AL",3/5/22,Adult,2022
"Florence, AL",3/5/22,Adult,2022
"Semmes, AL",3/5/22,Adult,2022
"Tuscumbia, AL",3/4/22,Adult,2022
"Horton, AL",3/4/22,Adult,2022
"Horton, AL",3/4/22,Adult,2022
"Dozier, AL",3/4/22,Adult,2022
"Decatur, AL",3/4/22,Adult,2022
"Huntsville, AL",3/4/22,Adult,2022
"GistTown, AL",3/4/22,Adult,2022
"ATHENS, AL",3/4/22,Adult,2022
"Headland, AL",3/4/22,Adult,2022
"Jones, AL",3/3/22,Adult,2022
"Gallion, AL",3/3/22,Adult,2022
"Meridianville, AL",3/3/22,Adult,2022
"BRYANT, AL",3/3/22,Adult,2022
"Jasper, AL",3/3/22,Adult,2022
"Cullman, AL",3/3/22,Adult,2022
"Montgomery, AL",3/3/22,Adult,2022
"Eufaula, AL",3/2/22,Adult,2022
"Coker, AL",3/2/22,Adult,2022
"Faunsdale, AL",3/1/22,Adult,2022
"Wadley, AL",2/28/22,Adult,2022
"Atmore, AL",2/26/22,Adult,2022
"MOBILE, AL",2/26/22,Adult,2022
"mobile, AL",2/26/22,Adult,2022
"Mobile, AL",2/26/22,Adult,2022
"Double Springs, AL",2/25/22,Adult,2022
"Toney, AL",2/25/22,Adult,2022
"Grand Bay, AL",2/25/22,Adult,2022
"Lacey’s Spring, AL",2/25/22,Adult,2022
"Coden, AL",2/24/22,Adult,2022
"Livingston, AL",2/24/22,Adult,2022
"Gulf Shores, AL",2/24/22,Adult,2022
"Haleyville, AL",2/24/22,Adult,2022
"Huntsville, AL",2/24/22,Adult,2022
"Newbern, AL",2/23/22,Adult,2022
"Seminole, AL",2/23/22,Adult,2022
"Perote, AL",2/23/22,Adult,2022
"Albertville, AL",2/23/22,Adult,2022
"Grand Bay, AL",2/23/22,Adult,2022
"Hope Hull, AL",2/23/22,Adult,2022
"Deatsville, AL",2/22/22,Adult,2022
"Cherokee, AL",2/22/22,Adult,2022
"Florence, AL",2/22/22,Adult,2022
"Greenhill, AL",2/22/22,Adult,2022
"Clanton, AL",2/22/22,Adult,2022
"Northport, AL",2/22/22,Adult,2022
"Chelsea, AL",2/22/22,Adult,2022
"Rainsville, AL",2/22/22,Adult,2022
"Cullman, AL",2/22/22,Adult,2022
"FOLEY, AL",2/21/22,Adult,2022
"Enterprise, AL",2/21/22,Adult,2022
"Fairhope, AL",2/21/22,Adult,2022
"VALLEY GRANDE, AL",2/21/22,Adult,2022
"Grove Hill, AL",2/21/22,Adult,2022
"blountsville alabama, AL",2/20/22,Adult,2022
"Lake Martin- Alexander City, AL",2/20/22,Adult,2022
"Hartford, AL",2/20/22,Adult,2022
"Sterrett, AL",2/19/22,Adult,2022
"Boligee, AL",2/19/22,Adult,2022
"Lake Martin, AL",2/18/22,Adult,2022
"Point Clear, AL",2/18/22,Adult,2022
"Summerdale, AL",2/16/22,Adult,2022
"Prattville, AL",2/15/22,Adult,2022
"Wetumpka, AL",2/15/22,Adult,2022
"Wetumpka, AL",2/15/22,Adult,2022
"Dothan, AL",2/15/22,Adult,2022
"Battles Wharf, AL",2/15/22,Adult,2022
"Hurtsboro, AL",2/14/22,Adult,2022
"Prattville, AL",2/14/22,Adult,2022
"Wetumpka, AL",2/14/22,Adult,2022
"Eutaw, AL",2/13/22,Adult,2022
"Bay Minette, AL",2/13/22,Adult,2022
"Montevallo, AL",2/13/22,Adult,2022
"Mobile, AL",2/13/22,Adult,2022
"Atmore, AL",2/12/22,Adult,2022
"hartford, AL",2/11/22,Adult,2022
"Rainsville, AL",2/10/22,Adult,2022
"Summerdale, AL",2/9/22,Adult,2022
"Wetumpka, AL",2/7/22,Adult,2022
"Daphne, AL",2/6/22,Adult,2022
"Florala, AL",2/6/22,Adult,2022
"Headland, AL",2/4/22,Adult,2022
"Fowl River, Al, AL",2/4/22,Adult,2022
"Greensboro, AL",2/4/22,Adult,2022
"Slocomb, AL",2/2/22,Adult,2022
"Headland, AL",2/1/22,Adult,2022
"Marion, AL",2/1/22,Adult,2022
"Greenville, AL",1/31/22,Adult,2022
"Ashford, AL",1/31/22,Adult,2022
"Loxley, AL",1/31/22,Adult,2022
"Ozark, AL",1/30/22,Adult,2022
"Gordon, AL",1/20/22,Adult,2022
"Enterprise, AL",1/12/22,Adult,2022
"Ider, AL",5/14/22,Subadult,2022
"Phenix City, AL",4/23/22,Subadult,2022
"Decatur, AL",4/22/22,Subadult,2022
"Grove Hill, AL",4/22/22,Subadult,2022
"Huntsville, AL",4/21/22,Subadult,2022
"Gulf Shores, AL",4/12/22,Subadult,2022
"Dothan, AL",3/29/22,Subadult,2022
"Slocomb, AL",4/4/21,Adult,2021
"Russellville, AL",4/3/21,Adult,2021
"Ider, AL",4/3/21,Adult,2021
"Phenix City, AL",3/28/21,Adult,2021
"Northport, AL",3/27/21,Adult,2021
"HARVEST, AL",3/24/21,Adult,2021
"Arab, AL",3/24/21,Adult,2021
"HAMILTON, AL",3/24/21,Adult,2021
"Athens, AL",3/24/21,Adult,2021
"HAMILTON, AL",3/24/21,Adult,2021
"Wellington, AL",3/21/21,Adult,2021
"Ider, AL",3/21/21,Adult,2021
"Sylacauga, AL",3/20/21,Adult,2021
"Dadeville, AL",3/19/21,Adult,2021
"Dozier, AL",3/18/21,Adult,2021
"Cherokee, AL",3/15/21,Adult,2021
"Huntsville, AL",3/10/21,Adult,2021
"Mount Hope, AL",3/10/21,Adult,2021
"GistTown Alabama, AL",3/9/21,Adult,2021
"Fort Mitchell, AL",3/9/21,Adult,2021
"Huntsville, AL",3/8/21,Adult,2021
"Toney, AL",3/8/21,Adult,2021
"Cloverdale, AL",3/7/21,Adult,2021
"Meridianville, AL",3/7/21,Adult,2021
"HUNTSVILLE, AL",3/7/21,Adult,2021
"prattville, AL",3/4/21,Adult,2021
"mobile, AL",3/3/21,Adult,2021
"Snead, AL",2/28/21,Adult,2021
"Huntsville, AL",2/28/21,Adult,2021
"Faunsdale, AL",2/28/21,Adult,2021
"Enterprise, AL",2/27/21,Adult,2021
"Meridianville, AL",2/27/21,Adult,2021
"Town Creek, AL",2/27/21,Adult,2021
"Cullman, AL",2/27/21,Adult,2021
"CULLMAN, AL",2/27/21,Adult,2021
"Grand Bay, AL",2/25/21,Adult,2021
"Double Springs, AL",2/24/21,Adult,2021
"Coker, AL",2/24/21,Adult,2021
